"","date","revenue"
"11564",2017-01-12,22000
"11565",2017-01-12,21750
"11566",2017-01-12,21500
"11567",2017-01-12,21250
"11568",2017-01-12,21000
"11569",2017-01-12,15750
"11570",2017-01-12,15500
"11571",2017-01-12,11750
"11572",2017-01-12,11500
"11573",2017-01-12,11250
"11574",2017-01-12,11000
"11575",2017-01-12,10250
"11576",2017-01-12,10000
"11577",2017-01-12,24250
"11578",2017-01-12,79000
"11579",2017-01-12,75000
"11580",2017-01-12,15500
"11581",2017-01-12,15250
"11582",2017-01-12,15000
"11583",2017-01-12,12000
"11584",2017-01-12,5000
"11585",2017-01-12,80500
"11586",2017-01-11,30750
"11587",2017-01-11,30500
"11588",2017-01-11,30250
"11589",2017-01-11,30000
"11590",2017-01-11,29500
"11591",2017-01-11,31000
"11592",2017-01-12,23750
"11593",2017-01-12,23500
"11594",2017-01-12,23250
"11595",2017-01-12,23000
"11596",2017-01-12,22750
"11597",2017-01-12,22500
"11598",2017-01-12,22250
"11599",2017-01-12,22000
"11600",2017-01-12,21500
"11601",2017-01-12,13750
"11602",2017-01-12,13500
"11603",2017-01-12,13250
"11604",2017-01-12,13000
"11605",2017-01-12,6000
"11606",2017-01-12,24000
"11607",2017-01-12,25500
"11608",2017-01-12,26000
"11609",2017-01-12,27750
"11610",2017-01-12,27500
"11611",2017-01-12,27250
"11612",2017-01-12,27000
"11613",2017-01-12,26750
"11614",2017-01-12,26500
"11615",2017-01-12,26250
"11616",2017-01-12,26000
"11617",2017-01-12,25750
"11618",2017-01-12,25500
"11619",2017-01-12,25250
"11620",2017-01-12,25000
"11621",2017-01-12,23000
"11622",2017-01-12,10000
"11623",2017-01-12,28000
"11624",2017-01-12,7000
"11625",2017-01-12,6750
"11626",2017-01-12,6500
"11627",2017-01-12,6250
"11628",2017-01-12,6000
"11629",2017-01-12,5500
"11630",2017-01-12,5250
"11631",2017-01-12,5000
"11632",2017-01-12,7500
"11633",2017-01-12,55500
"11634",2017-01-12,54750
"11635",2017-01-12,54500
"11636",2017-01-12,54250
"11637",2017-01-12,54000
"11638",2017-01-12,53750
"11639",2017-01-12,53500
"11640",2017-01-12,53250
"11641",2017-01-12,53000
"11642",2017-01-12,52750
"11643",2017-01-12,52500
"11644",2017-01-12,52000
"11645",2017-01-12,51750
"11646",2017-01-12,51500
"11647",2017-01-12,51250
"11648",2017-01-12,51000
"11649",2017-01-12,50750
"11650",2017-01-12,50500
"11651",2017-01-12,50250
"11652",2017-01-12,50000
"11653",2017-01-12,39000
"11654",2017-01-12,38500
"11655",2017-01-12,38000
"11656",2017-01-12,37000
"11657",2017-01-12,36750
"11658",2017-01-12,36500
"11659",2017-01-12,36250
"11660",2017-01-12,36000
"11661",2017-01-12,35500
"11662",2017-01-12,35250
"11663",2017-01-12,35000
"11664",2017-01-12,34250
"11665",2017-01-12,34000
"11666",2017-01-12,33000
"11667",2017-01-12,32750
"11668",2017-01-12,32000
"11669",2017-01-12,31750
"11670",2017-01-12,31000
"11671",2017-01-12,55750
"11672",2017-01-12,15000
"11673",2017-01-12,59500
"11674",2017-01-12,1000
"11675",2017-01-12,15000
"11676",2017-01-17,16500
"11677",2017-01-17,4000
"11678",2017-01-17,17000
"11679",2017-01-23,13000
"11680",2017-01-23,12500
"11681",2017-01-23,12000
"11682",2017-01-23,11750
"11683",2017-01-23,11500
"11684",2017-01-23,11250
"11685",2017-01-23,10500
"11686",2017-01-23,10250
"11687",2017-01-23,9500
"11688",2017-01-23,9000
"11689",2017-01-23,6000
"11690",2017-01-23,5500
"11691",2017-01-23,5000
"11692",2017-01-23,1000
"11693",2017-01-23,500
"11694",2017-01-23,250
"11695",2017-01-23,13250
"11696",2017-01-28,8500
"11697",2017-01-28,8250
"11698",2017-01-28,8000
"11699",2017-01-28,7750
"11700",2017-01-28,7500
"11701",2017-01-28,7250
"11702",2017-01-28,7000
"11703",2017-01-28,8750
"11704",2017-01-12,43500
"11705",2017-01-12,26750
"11706",2017-01-12,26500
"11707",2017-01-12,26250
"11708",2017-01-12,26000
"11709",2017-01-12,1250
"11710",2017-01-12,1000
"11711",2017-01-12,43750
"11712",2017-01-12,16250
"11713",2017-01-12,16000
"11714",2017-01-12,15750
"11715",2017-01-12,15500
"11716",2017-01-12,15250
"11717",2017-01-12,15000
"11718",2017-01-12,14750
"11719",2017-01-12,14500
"11720",2017-01-12,14250
"11721",2017-01-12,14000
"11722",2017-01-12,13750
"11723",2017-01-12,13500
"11724",2017-01-12,13250
"11725",2017-01-12,13000
"11726",2017-01-12,12500
"11727",2017-01-12,12250
"11728",2017-01-12,12000
"11729",2017-01-12,8250
"11730",2017-01-12,8000
"11731",2017-01-12,250
"11732",2017-01-12,16500
"11733",2017-01-12,6500
"11734",2017-01-12,6250
"11735",2017-01-12,6000
"11736",2017-01-12,5750
"11737",2017-01-12,5500
"11738",2017-01-12,5250
"11739",2017-01-12,5000
"11740",2017-01-12,4750
"11741",2017-01-12,4500
"11742",2017-01-12,4250
"11743",2017-01-12,4000
"11744",2017-01-12,7000
"11745",2017-01-12,23500
"11746",2017-01-12,23250
"11747",2017-01-12,23000
"11748",2017-01-12,22750
"11749",2017-01-12,22500
"11750",2017-01-12,22250
"11751",2017-01-12,22000
"11752",2017-01-12,21750
"11753",2017-01-12,21500
"11754",2017-01-12,21250
"11755",2017-01-12,21000
"11756",2017-01-12,20250
"11757",2017-01-12,20000
"11758",2017-01-12,15750
"11759",2017-01-12,15500
"11760",2017-01-12,15250
"11761",2017-01-12,15000
"11762",2017-01-12,23750
"11763",2017-01-12,10000
"11764",2017-01-12,9500
"11765",2017-01-12,9000
"11766",2017-01-12,8750
"11767",2017-01-12,8500
"11768",2017-01-12,8000
"11769",2017-01-12,7500
"11770",2017-01-12,6500
"11771",2017-01-12,5000
"11772",2017-01-12,10250
"11773",2017-01-12,54750
"11774",2017-01-12,54500
"11775",2017-01-12,53500
"11776",2017-01-12,53000
"11777",2017-01-12,52000
"11778",2017-01-12,51750
"11779",2017-01-12,51500
"11780",2017-01-12,51250
"11781",2017-01-12,51000
"11782",2017-01-12,50500
"11783",2017-01-12,50000
"11784",2017-01-12,24500
"11785",2017-01-12,24250
"11786",2017-01-12,23500
"11787",2017-01-12,22500
"11788",2017-01-12,22250
"11789",2017-01-12,22000
"11790",2017-01-12,21750
"11791",2017-01-12,21500
"11792",2017-01-12,21250
"11793",2017-01-12,21000
"11794",2017-01-12,20250
"11795",2017-01-12,20000
"11796",2017-01-12,55000
"11797",2017-01-12,14500
"11798",2017-01-12,14250
"11799",2017-01-12,14000
"11800",2017-01-12,14750
"11801",2017-01-12,33000
"11802",2017-01-12,12750
"11803",2017-01-12,11750
"11804",2017-01-12,11500
"11805",2017-01-12,10250
"11806",2017-01-12,10000
"11807",2017-01-12,35000
"11808",2017-01-12,61250
"11809",2017-01-12,61000
"11810",2017-01-12,60750
"11811",2017-01-12,60500
"11812",2017-01-12,60250
"11813",2017-01-12,60000
"11814",2017-01-12,59750
"11815",2017-01-12,59500
"11816",2017-01-12,59250
"11817",2017-01-12,59000
"11818",2017-01-12,58250
"11819",2017-01-12,58000
"11820",2017-01-12,57750
"11821",2017-01-12,57500
"11822",2017-01-12,57250
"11823",2017-01-12,57000
"11824",2017-01-12,55000
"11825",2017-01-12,54750
"11826",2017-01-12,54500
"11827",2017-01-12,54250
"11828",2017-01-12,54000
"11829",2017-01-12,30250
"11830",2017-01-12,30000
"11831",2017-01-12,22000
"11832",2017-01-12,21250
"11833",2017-01-12,21000
"11834",2017-01-12,20750
"11835",2017-01-12,20500
"11836",2017-01-12,20250
"11837",2017-01-12,20000
"11838",2017-01-12,61500
"11839",2017-01-12,15000
"11840",2017-01-12,14750
"11841",2017-01-12,14500
"11842",2017-01-12,14250
"11843",2017-01-12,14000
"11844",2017-01-12,12000
"11845",2017-01-12,27000
"11846",2017-01-12,44750
"11847",2017-01-12,44500
"11848",2017-01-12,44250
"11849",2017-01-12,44000
"11850",2017-01-12,43750
"11851",2017-01-12,43500
"11852",2017-01-12,43250
"11853",2017-01-12,43000
"11854",2017-01-12,42750
"11855",2017-01-12,42250
"11856",2017-01-12,42000
"11857",2017-01-12,40000
"11858",2017-01-12,20250
"11859",2017-01-12,20000
"11860",2017-01-12,45000
"11861",2017-01-12,100250
"11862",2017-01-12,1e+05
"11863",2017-01-12,80250
"11864",2017-01-12,80000
"11865",2017-01-12,50000
"11866",2017-01-12,40250
"11867",2017-01-12,40000
"11868",2017-01-12,30000
"11869",2017-01-12,12250
"11870",2017-01-12,115000
"11871",2017-01-12,8000
"11872",2017-01-12,8250
"11873",2017-01-12,9500
"11874",2017-01-12,7000
"11875",2017-01-12,6250
"11876",2017-01-12,6000
"11877",2017-01-12,9750
"11878",2017-01-11,38750
"11879",2017-01-11,38500
"11880",2017-01-11,38250
"11881",2017-01-11,37500
"11882",2017-01-11,37250
"11883",2017-01-11,37000
"11884",2017-01-11,36750
"11885",2017-01-11,36500
"11886",2017-01-11,36250
"11887",2017-01-11,36000
"11888",2017-01-11,35750
"11889",2017-01-11,35500
"11890",2017-01-11,34750
"11891",2017-01-11,34500
"11892",2017-01-11,32750
"11893",2017-01-11,32250
"11894",2017-01-11,32000
"11895",2017-01-11,31750
"11896",2017-01-11,31500
"11897",2017-01-11,30500
"11898",2017-01-11,30000
"11899",2017-01-11,16000
"11900",2017-01-11,15250
"11901",2017-01-11,15000
"11902",2017-01-11,39000
"11903",2017-01-11,5500
"11904",2017-01-11,2500
"11905",2017-01-11,2250
"11906",2017-01-11,1000
"11907",2017-01-11,6000
"11908",2017-01-12,34750
"11909",2017-01-12,34500
"11910",2017-01-12,34250
"11911",2017-01-12,34000
"11912",2017-01-12,33750
"11913",2017-01-12,33500
"11914",2017-01-12,33250
"11915",2017-01-12,33000
"11916",2017-01-12,32250
"11917",2017-01-12,32000
"11918",2017-01-12,31750
"11919",2017-01-12,31500
"11920",2017-01-12,31250
"11921",2017-01-12,31000
"11922",2017-01-12,30750
"11923",2017-01-12,30500
"11924",2017-01-12,30250
"11925",2017-01-12,30000
"11926",2017-01-12,29750
"11927",2017-01-12,29500
"11928",2017-01-12,29250
"11929",2017-01-12,29000
"11930",2017-01-12,26500
"11931",2017-01-12,26250
"11932",2017-01-12,26000
"11933",2017-01-12,25750
"11934",2017-01-12,25500
"11935",2017-01-12,25250
"11936",2017-01-12,25000
"11937",2017-01-12,24250
"11938",2017-01-12,24000
"11939",2017-01-12,23250
"11940",2017-01-12,23000
"11941",2017-01-12,21000
"11942",2017-01-12,20750
"11943",2017-01-12,20500
"11944",2017-01-12,20250
"11945",2017-01-12,20000
"11946",2017-01-12,16250
"11947",2017-01-12,16000
"11948",2017-01-12,15000
"11949",2017-01-12,11500
"11950",2017-01-12,11250
"11951",2017-01-12,11000
"11952",2017-01-12,35000
"11953",2017-01-12,20250
"11954",2017-01-12,20000
"11955",2017-01-12,19500
"11956",2017-01-12,18250
"11957",2017-01-12,18000
"11958",2017-01-12,20500
"11959",2017-01-12,43000
"11960",2017-01-12,43000
"11961",2017-01-12,15250
"11962",2017-01-12,15000
"11963",2017-01-12,43250
"11964",2017-01-12,31500
"11965",2017-01-12,31250
"11966",2017-01-12,31000
"11967",2017-01-12,30250
"11968",2017-01-12,30000
"11969",2017-01-12,29750
"11970",2017-01-12,29500
"11971",2017-01-12,29250
"11972",2017-01-12,29000
"11973",2017-01-12,28750
"11974",2017-01-12,28500
"11975",2017-01-12,25500
"11976",2017-01-12,25250
"11977",2017-01-12,25000
"11978",2017-01-12,31750
"11979",2017-01-12,21500
"11980",2017-01-12,12250
"11981",2017-01-12,12000
"11982",2017-01-12,21750
"11983",2017-01-12,15000
"11984",2017-01-12,42000
"11985",2017-01-12,7000
"11986",2017-01-12,13000
"11987",2017-01-12,16000
"11988",2017-01-12,15750
"11989",2017-01-12,15500
"11990",2017-01-12,15250
"11991",2017-01-12,15000
"11992",2017-01-12,14750
"11993",2017-01-12,14500
"11994",2017-01-12,14250
"11995",2017-01-12,14000
"11996",2017-01-12,13750
"11997",2017-01-12,13500
"11998",2017-01-12,13000
"11999",2017-01-12,10750
"12000",2017-01-12,10500
"12001",2017-01-12,10250
"12002",2017-01-12,10000
"12003",2017-01-12,16250
"12004",2017-01-12,10750
"12005",2017-01-12,10500
"12006",2017-01-12,10000
"12007",2017-01-12,5750
"12008",2017-01-12,5000
"12009",2017-01-12,11250
"12010",2017-01-12,43500
"12011",2017-01-12,43250
"12012",2017-01-12,43000
"12013",2017-01-12,42750
"12014",2017-01-12,42500
"12015",2017-01-12,42250
"12016",2017-01-12,42000
"12017",2017-01-12,41500
"12018",2017-01-12,40750
"12019",2017-01-12,40500
"12020",2017-01-12,40000
"12021",2017-01-12,39750
"12022",2017-01-12,39500
"12023",2017-01-12,39250
"12024",2017-01-12,39000
"12025",2017-01-12,38750
"12026",2017-01-12,38500
"12027",2017-01-12,38250
"12028",2017-01-12,38000
"12029",2017-01-12,37750
"12030",2017-01-12,37500
"12031",2017-01-12,33000
"12032",2017-01-12,15000
"12033",2017-01-12,250
"12034",2017-01-12,43750
"12035",2017-01-12,5000
"12036",2017-01-12,5000
"12037",2017-01-12,30750
"12038",2017-01-12,30000
"12039",2017-01-12,28000
"12040",2017-01-12,27250
"12041",2017-01-12,27000
"12042",2017-01-12,10000
"12043",2017-01-12,31000
"12044",2017-01-12,42750
"12045",2017-01-12,42500
"12046",2017-01-12,42250
"12047",2017-01-12,42000
"12048",2017-01-12,20500
"12049",2017-01-12,17000
"12050",2017-01-12,15000
"12051",2017-01-12,43000
"12052",2017-01-12,9250
"12053",2017-01-12,9000
"12054",2017-01-12,8750
"12055",2017-01-12,8500
"12056",2017-01-12,7500
"12057",2017-01-12,5250
"12058",2017-01-12,9500
"12059",2017-01-12,15750
"12060",2017-01-12,15500
"12061",2017-01-12,15250
"12062",2017-01-12,15000
"12063",2017-01-12,14750
"12064",2017-01-12,14500
"12065",2017-01-12,14250
"12066",2017-01-12,14000
"12067",2017-01-12,13000
"12068",2017-01-12,5250
"12069",2017-01-12,5000
"12070",2017-01-12,16000
"12071",2017-01-12,26250
"12072",2017-01-12,26000
"12073",2017-01-12,25750
"12074",2017-01-12,25500
"12075",2017-01-12,25250
"12076",2017-01-12,25000
"12077",2017-01-12,24750
"12078",2017-01-12,24500
"12079",2017-01-12,24250
"12080",2017-01-12,24000
"12081",2017-01-12,15000
"12082",2017-01-12,14000
"12083",2017-01-12,26500
"12084",2017-01-12,12000
"12085",2017-01-12,5250
"12086",2017-01-12,5000
"12087",2017-01-12,4750
"12088",2017-01-12,4500
"12089",2017-01-12,12250
"12090",2017-01-12,17250
"12091",2017-01-12,17000
"12092",2017-01-12,16750
"12093",2017-01-12,16500
"12094",2017-01-12,16250
"12095",2017-01-12,16000
"12096",2017-01-12,17500
"12097",2017-01-12,7000
"12098",2017-01-12,6500
"12099",2017-01-12,6250
"12100",2017-01-12,6000
"12101",2017-01-12,9000
"12102",2017-01-09,12500
"12103",2017-01-09,7750
"12104",2017-01-09,7000
"12105",2017-01-09,12750
"12106",2017-01-12,7250
"12107",2017-01-12,7000
"12108",2017-01-12,5500
"12109",2017-01-12,12500
"12110",2017-01-12,22500
"12111",2017-01-12,17750
"12112",2017-01-12,17500
"12113",2017-01-12,17250
"12114",2017-01-12,17000
"12115",2017-01-12,16750
"12116",2017-01-12,16500
"12117",2017-01-12,16250
"12118",2017-01-12,16000
"12119",2017-01-12,15500
"12120",2017-01-12,15250
"12121",2017-01-12,15000
"12122",2017-01-12,9007
"12123",2017-01-12,8757
"12124",2017-01-12,22750
"12125",2017-01-07,45000
"12126",2017-01-07,11000
"12127",2017-01-07,10750
"12128",2017-01-07,10500
"12129",2017-01-07,10250
"12130",2017-01-07,10000
"12131",2017-01-07,45250
"12132",2017-01-12,46750
"12133",2017-01-12,46250
"12134",2017-01-12,46000
"12135",2017-01-12,45500
"12136",2017-01-12,44000
"12137",2017-01-12,43250
"12138",2017-01-12,43000
"12139",2017-01-12,42750
"12140",2017-01-12,42500
"12141",2017-01-12,42250
"12142",2017-01-12,42000
"12143",2017-01-12,41750
"12144",2017-01-12,41500
"12145",2017-01-12,41250
"12146",2017-01-12,41000
"12147",2017-01-12,40250
"12148",2017-01-12,40000
"12149",2017-01-12,36500
"12150",2017-01-12,36250
"12151",2017-01-12,36000
"12152",2017-01-12,47000
"12153",2017-01-12,33750
"12154",2017-01-12,33500
"12155",2017-01-12,33250
"12156",2017-01-12,33000
"12157",2017-01-12,32750
"12158",2017-01-12,32500
"12159",2017-01-12,32250
"12160",2017-01-12,32000
"12161",2017-01-12,31750
"12162",2017-01-12,31500
"12163",2017-01-12,31250
"12164",2017-01-12,31000
"12165",2017-01-12,19750
"12166",2017-01-12,19250
"12167",2017-01-12,19000
"12168",2017-01-12,18750
"12169",2017-01-12,18500
"12170",2017-01-12,18250
"12171",2017-01-12,18000
"12172",2017-01-12,34000
"12173",2017-01-12,25000
"12174",2017-01-12,16250
"12175",2017-01-12,16000
"12176",2017-01-12,15500
"12177",2017-01-12,15250
"12178",2017-01-12,15000
"12179",2017-01-12,43000
"12180",2017-01-12,17500
"12181",2017-01-12,17250
"12182",2017-01-12,17000
"12183",2017-01-12,16750
"12184",2017-01-12,16500
"12185",2017-01-12,14250
"12186",2017-01-12,14000
"12187",2017-01-12,13750
"12188",2017-01-12,13250
"12189",2017-01-12,12500
"12190",2017-01-12,12250
"12191",2017-01-12,12000
"12192",2017-01-12,10000
"12193",2017-01-12,8000
"12194",2017-01-12,1250
"12195",2017-01-12,1000
"12196",2017-01-12,17750
"12197",2017-01-12,8500
"12198",2017-01-12,5500
"12199",2017-01-12,5250
"12200",2017-01-12,4500
"12201",2017-01-12,4250
"12202",2017-01-12,4000
"12203",2017-01-12,3500
"12204",2017-01-12,3000
"12205",2017-01-12,8750
"12206",2017-01-12,19500
"12207",2017-01-12,13000
"12208",2017-01-12,12500
"12209",2017-01-12,12250
"12210",2017-01-12,12000
"12211",2017-01-12,19750
"12212",2017-01-12,32250
"12213",2017-01-12,1000
"12214",2017-01-12,33250
"12215",2017-01-12,16000
"12216",2017-01-12,15750
"12217",2017-01-12,15500
"12218",2017-01-12,11500
"12219",2017-01-12,11250
"12220",2017-01-12,11000
"12221",2017-01-12,10750
"12222",2017-01-12,10500
"12223",2017-01-12,10250
"12224",2017-01-12,10000
"12225",2017-01-12,6250
"12226",2017-01-12,6000
"12227",2017-01-12,16250
"12228",2017-01-12,20250
"12229",2017-01-12,20000
"12230",2017-01-12,19750
"12231",2017-01-12,19500
"12232",2017-01-12,11000
"12233",2017-01-12,10750
"12234",2017-01-12,10500
"12235",2017-01-12,10250
"12236",2017-01-12,10000
"12237",2017-01-12,20500
"12238",2017-01-12,91000
"12239",2017-01-12,90750
"12240",2017-01-12,90500
"12241",2017-01-12,90250
"12242",2017-01-12,90000
"12243",2017-01-12,89750
"12244",2017-01-12,89500
"12245",2017-01-12,89250
"12246",2017-01-12,89000
"12247",2017-01-12,88000
"12248",2017-01-12,87500
"12249",2017-01-12,87000
"12250",2017-01-12,86500
"12251",2017-01-12,86250
"12252",2017-01-12,86000
"12253",2017-01-12,85750
"12254",2017-01-12,85500
"12255",2017-01-12,85250
"12256",2017-01-12,85000
"12257",2017-01-12,82250
"12258",2017-01-12,82000
"12259",2017-01-12,81000
"12260",2017-01-12,80500
"12261",2017-01-12,80250
"12262",2017-01-12,80000
"12263",2017-01-12,31250
"12264",2017-01-12,31000
"12265",2017-01-12,30750
"12266",2017-01-12,30500
"12267",2017-01-12,30250
"12268",2017-01-12,30000
"12269",2017-01-12,91250
"12270",2017-01-12,3500
"12271",2017-01-12,2500
"12272",2017-01-12,2250
"12273",2017-01-12,2000
"12274",2017-01-12,4000
"12275",2017-01-12,44750
"12276",2017-01-12,44500
"12277",2017-01-12,44250
"12278",2017-01-12,44000
"12279",2017-01-12,43750
"12280",2017-01-12,43500
"12281",2017-01-12,43250
"12282",2017-01-12,43000
"12283",2017-01-12,42750
"12284",2017-01-12,42500
"12285",2017-01-12,42250
"12286",2017-01-12,42000
"12287",2017-01-12,41750
"12288",2017-01-12,41500
"12289",2017-01-12,41250
"12290",2017-01-12,41000
"12291",2017-01-12,40750
"12292",2017-01-12,40500
"12293",2017-01-12,40250
"12294",2017-01-12,40000
"12295",2017-01-12,39750
"12296",2017-01-12,39500
"12297",2017-01-12,39250
"12298",2017-01-12,39000
"12299",2017-01-12,38250
"12300",2017-01-12,38000
"12301",2017-01-12,26000
"12302",2017-01-12,45000
"12303",2017-01-12,7750
"12304",2017-01-12,7500
"12305",2017-01-12,7250
"12306",2017-01-12,7000
